seed,category,epoch,step,c_sv,c_mc,norm_s,norm_v,norm_mix,loss_s,loss_v
4,partial_collapse,16,3300,0.612444281578064,0.5575776100158691,0.24998211860656738,0.24115563929080963,0.8854015469551086,2.551823616027832,2.275078296661377
4,partial_collapse,16,3320,0.5947195887565613,0.7011411190032959,0.2678137421607971,0.2352936565876007,0.7611451148986816,2.381394386291504,2.205753803253174
4,partial_collapse,17,3340,0.9585204124450684,0.20601844787597656,0.6997272372245789,0.4890904128551483,0.550618052482605,2.484297752380371,2.2344937324523926
4,partial_collapse,17,3360,0.8514330983161926,0.9760178923606873,0.23881740868091583,0.204510897397995,0.9636845588684082,2.500732660293579,2.2775938510894775
4,partial_collapse,17,3380,0.8977875709533691,0.8582269549369812,0.312254399061203,0.33378151059150696,0.9357026815414429,2.5041298866271973,2.3709652423858643
4,partial_collapse,17,3400,0.6871095299720764,0.28233471512794495,0.18634390830993652,0.199300616979599,0.7520948052406311,2.3055527210235596,2.1765265464782715
4,partial_collapse,17,3420,0.5039471983909607,-0.22000934183597565,0.1668844074010849,0.1466992348432541,0.4537333548069,2.2848265171051025,2.1307995319366455
4,partial_collapse,17,3440,0.8574631214141846,0.9769993424415588,0.286262184381485,0.28277409076690674,0.9651851654052734,2.376025438308716,2.2274980545043945
4,partial_collapse,17,3460,0.7537215948104858,0.8639347553253174,0.18826404213905334,0.1879347562789917,0.8964025974273682,2.354018211364746,2.2069575786590576
4,partial_collapse,17,3480,0.8204580545425415,0.7031621932983398,0.1849517524242401,0.22128373384475708,0.884796142578125,2.473806142807007,2.4012346267700195
4,partial_collapse,17,3500,0.8755263090133667,0.14239898324012756,0.36844825744628906,0.3478708267211914,0.5127659440040588,2.5086679458618164,2.272167205810547
4,partial_collapse,17,3520,0.681038498878479,0.9479986429214478,0.20859785377979279,0.20136331021785736,0.9202709197998047,2.4182417392730713,2.21351957321167
4,partial_collapse,18,3540,0.9133910536766052,0.8146265745162964,0.3099043369293213,0.291149765253067,0.8090925812721252,2.5127315521240234,2.3864026069641113
4,partial_collapse,18,3560,0.8586500883102417,0.32625246047973633,0.21716856956481934,0.19921641051769257,0.7495635151863098,2.500735282897949,2.241497755050659
4,partial_collapse,18,3580,0.8867713809013367,0.13226071000099182,0.4164524972438812,0.3291573226451874,0.4566490650177002,2.5751070976257324,2.2927751541137695
4,partial_collapse,18,3600,0.8534514307975769,0.9763463139533997,0.6051299571990967,0.5427917838096619,0.9641870856285095,3.2750492095947266,2.940995216369629
4,partial_collapse,18,3620,0.9647098183631897,0.8455396294593811,0.21552683413028717,0.19781750440597534,0.9368615746498108,2.5482797622680664,2.529985189437866
4,partial_collapse,18,3640,0.9249001145362854,0.8678117990493774,0.1816573143005371,0.2157261222600937,0.9193401336669922,2.5519540309906006,2.6461589336395264
4,partial_collapse,18,3660,0.8867894411087036,0.2500028908252716,0.43152329325675964,0.43692344427108765,0.5924888849258423,2.6662039756774902,2.598554849624634
4,partial_collapse,18,3680,0.9027000665664673,0.9843410849571228,0.29758885502815247,0.31784406304359436,0.9763688445091248,2.625002384185791,2.5709309577941895
4,partial_collapse,18,3700,0.9512527585029602,0.8934558033943176,0.2512289881706238,0.20405696332454681,0.9292441606521606,2.6958351135253906,2.5443613529205322
4,partial_collapse,18,3720,0.8848817348480225,0.5517441034317017,0.33630815148353577,0.3334414064884186,0.7341881394386292,2.6600394248962402,2.49853515625
4,partial_collapse,19,3740,0.8095632791519165,0.2357654869556427,0.3716025650501251,0.4136316776275635,0.6178487539291382,2.6413278579711914,2.6160812377929688
4,partial_collapse,19,3760,0.8620120882987976,0.9777395129203796,0.44217246770858765,0.5131869912147522,0.9663156270980835,2.763062000274658,2.7092771530151367
4,partial_collapse,19,3780,0.7736793756484985,0.5491141676902771,0.25158801674842834,0.1811741143465042,0.7214314341545105,2.297321319580078,2.1606979370117188
4,partial_collapse,19,3800,0.874258816242218,0.30679836869239807,0.20614293217658997,0.29631057381629944,0.7389247417449951,2.5352134704589844,2.42452335357666
4,partial_collapse,19,3820,0.9416637420654297,0.13428184390068054,0.5124959945678711,0.4763779938220978,0.505933403968811,2.6632423400878906,2.5303101539611816
4,partial_collapse,19,3840,0.8623204827308655,0.9777894616127014,0.3160873055458069,0.34567543864250183,0.9663922190666199,2.5747032165527344,2.4886603355407715
4,partial_collapse,19,3860,0.8982652425765991,0.4711952209472656,0.8023178577423096,0.6171650886535645,0.6624830365180969,2.825723171234131,2.522655487060547
4,partial_collapse,19,3880,0.8067169189453125,0.2490316927433014,0.6954852342605591,0.49986690282821655,0.5585182309150696,2.5344748497009277,2.127871036529541
4,partial_collapse,19,3900,0.9229580760002136,0.29552555084228516,0.45879945158958435,0.5963256359100342,0.587087869644165,2.5588743686676025,2.497911214828491
4,partial_collapse,20,3920,0.8204107284545898,0.9709568619728088,0.929063618183136,0.7705185413360596,0.9559274315834045,2.811906576156616,2.5470309257507324
4,partial_collapse,20,3940,0.8067597150802612,0.7887940406799316,0.21747659146785736,0.2654001712799072,0.8918039798736572,2.356888771057129,2.2159862518310547
4,partial_collapse,20,3960,0.8805731534957886,0.4121398329734802,0.40348970890045166,0.3707835376262665,0.7042600512504578,2.4470043182373047,2.2252941131591797
4,partial_collapse,20,3980,0.7782003879547119,0.3468942940235138,0.24927186965942383,0.19656386971473694,0.5947692394256592,2.3438265323638916,2.155458450317383
4,partial_collapse,20,4000,0.9603866338729858,0.9936468601226807,0.2916371524333954,0.36440446972846985,0.9904471635818481,2.5342016220092773,2.5471556186676025
4,partial_collapse,20,4020,0.7851952314376831,0.8175596594810486,0.2870675027370453,0.23052315413951874,0.8465316295623779,2.557039260864258,2.2601981163024902
4,partial_collapse,20,4040,0.8784627318382263,0.3386988937854767,0.21199040114879608,0.24509699642658234,0.6721181273460388,2.426271438598633,2.362440347671509
4,partial_collapse,20,4060,0.848598062992096,-0.07784036546945572,0.310254842042923,0.2401047945022583,0.4803771376609802,2.4919052124023438,2.3001930713653564
4,partial_collapse,20,4080,0.8204190731048584,0.9709581732749939,0.16345591843128204,0.18795141577720642,0.9559294581413269,2.451594829559326,2.394374370574951
4,partial_collapse,20,4100,0.9355058670043945,0.8261860013008118,0.5733270645141602,0.4833923280239105,0.9062270522117615,3.0640711784362793,2.745532989501953
4,partial_collapse,21,4120,0.4854840636253357,0.3417815864086151,0.16761106252670288,0.4768570363521576,0.7541041374206543,2.2939953804016113,2.2291412353515625
4,partial_collapse,21,4140,0.6577029824256897,0.2341892272233963,0.29784095287323,0.28779932856559753,0.6220630407333374,2.360328435897827,2.1478381156921387
4,partial_collapse,21,4160,0.7838829159736633,0.9649745225906372,0.1502513289451599,0.18686352670192719,0.94671231508255,2.3345088958740234,2.245905637741089
4,partial_collapse,21,4180,0.8367531299591064,0.7371267676353455,0.2831646203994751,0.3063305914402008,0.8869895339012146,2.5672919750213623,2.393440008163452
4,partial_collapse,21,4200,0.7918015122413635,0.6026247143745422,0.2507115304470062,0.36216479539871216,0.7600165605545044,2.4211583137512207,2.2641468048095703
4,partial_collapse,21,4220,0.8997259736061096,0.009958213195204735,0.477946937084198,0.3438796103000641,0.5008127093315125,2.529877185821533,2.2618064880371094
4,partial_collapse,21,4240,0.8770878314971924,0.9801890254020691,0.263146311044693,0.27327173948287964,0.9700526595115662,2.456507921218872,2.343317985534668
4,partial_collapse,21,4260,0.8981832265853882,0.8878161311149597,0.5316995978355408,0.48326972126960754,0.8767105937004089,2.7060701847076416,2.706092119216919
4,partial_collapse,21,4280,0.7875056862831116,0.6504712104797363,0.23444338142871857,0.21362285315990448,0.7260448336601257,2.3683865070343018,2.2069592475891113
4,partial_collapse,21,4300,0.6949934363365173,-0.1962781399488449,0.15269657969474792,0.20097346603870392,0.4451347589492798,2.350870370864868,2.213982105255127
4,partial_collapse,22,4320,0.8992759585380554,0.9837868213653564,0.5005931258201599,0.4358292520046234,0.9755268096923828,3.16089129447937,2.8521413803100586
4,partial_collapse,22,4340,0.9234031438827515,0.8465606570243835,0.205600306391716,0.22925934195518494,0.9285207390785217,2.495227813720703,2.510930299758911
4,partial_collapse,22,4360,0.8137919902801514,0.7629538774490356,0.15023939311504364,0.14237931370735168,0.8945099711418152,2.499444007873535,2.4192378520965576
4,partial_collapse,22,4380,0.948737382888794,0.21455614268779755,0.44296807050704956,0.45789650082588196,0.5347926616668701,2.594322681427002,2.4701952934265137
4,partial_collapse,22,4400,0.8944625854492188,0.9830071330070496,0.34378212690353394,0.333453506231308,0.974341869354248,2.9622817039489746,2.79616117477417
4,partial_collapse,22,4420,0.991070032119751,0.9837130308151245,0.31127268075942993,0.3347381353378296,0.9905204176902771,2.8109419345855713,2.8737471103668213
4,partial_collapse,22,4440,0.7484685778617859,0.75418621301651,0.18318571150302887,0.22235694527626038,0.7789132595062256,2.477743148803711,2.491746425628662
4,partial_collapse,22,4460,0.9511194229125977,0.11857624351978302,0.9501616358757019,0.8344762921333313,0.4955993890762329,2.850447654724121,2.647223949432373
4,partial_collapse,22,4480,0.9351964592933655,0.9895910620689392,0.31202542781829834,0.33314165472984314,0.9843242764472961,2.7446188926696777,2.638733148574829
4,partial_collapse,22,4500,0.746447741985321,0.7611274123191833,0.31063175201416016,0.2853003740310669,0.9437031149864197,3.109539031982422,2.822617769241333
4,partial_collapse,23,4520,0.9644723534584045,0.5378825664520264,0.2538301646709442,0.26367706060409546,0.689296305179596,2.4653983116149902,2.4283182621002197
4,partial_collapse,23,4540,0.9542645215988159,0.3116441071033478,0.2792474627494812,0.276338130235672,0.5687898397445679,2.747335910797119,2.657240629196167
4,partial_collapse,23,4560,0.9588895440101624,0.9934061169624329,0.3182716965675354,0.3287805914878845,0.9900843501091003,2.9266674518585205,2.8416857719421387
4,partial_collapse,23,4580,0.8927633762359619,0.8696876168251038,0.2030113786458969,0.19413886964321136,0.9119483232498169,2.4457483291625977,2.3705058097839355
4,partial_collapse,23,4600,0.8771529793739319,0.47385090589523315,0.2714705467224121,0.2527797222137451,0.6216310858726501,2.6341354846954346,2.363400936126709
4,partial_collapse,23,4620,0.9275252819061279,0.018610596656799316,0.2520207464694977,0.2876461446285248,0.5645719766616821,2.629650115966797,2.4971814155578613
4,partial_collapse,23,4640,0.8747855424880981,0.9798153042793274,0.2686229348182678,0.25761014223098755,0.9694828987121582,2.6045515537261963,2.430013418197632
4,partial_collapse,23,4660,0.7900406718254089,0.8738893270492554,0.1982802301645279,0.19361567497253418,0.9000381827354431,2.5558454990386963,2.2911906242370605
4,partial_collapse,23,4680,0.7066272497177124,0.5347063541412354,0.20022180676460266,0.21893267333507538,0.8771039843559265,2.4775924682617188,2.2731094360351562
4,partial_collapse,23,4700,0.9317490458488464,0.43172162771224976,0.19161352515220642,0.1980438530445099,0.6514954566955566,2.420429229736328,2.3038721084594727
4,partial_collapse,24,4720,0.8338862061500549,0.9731573462486267,0.307602196931839,0.24251195788383484,0.9593046307563782,2.7903904914855957,2.422868251800537
4,partial_collapse,24,4740,0.9583858847618103,0.9151691198348999,0.2155531346797943,0.2747471332550049,0.9447008371353149,2.535338878631592,2.569207191467285
4,partial_collapse,24,4760,0.8321501612663269,0.44399791955947876,0.2412552535533905,0.2017597258090973,0.7491573095321655,2.6018459796905518,2.3408381938934326
4,partial_collapse,24,4780,0.8449269533157349,0.18274269998073578,0.24893052875995636,0.26149579882621765,0.5143117904663086,2.6587014198303223,2.49623441696167
4,partial_collapse,24,4800,0.949548065662384,0.9919031262397766,0.2607640326023102,0.2769554555416107,0.9878173470497131,2.658376693725586,2.604667901992798
4,partial_collapse,24,4820,0.9135138988494873,0.8142721652984619,0.25721144676208496,0.22729793190956116,0.9133861064910889,2.7332663536071777,2.491490364074707
4,partial_collapse,24,4840,0.8488080501556396,0.2888491749763489,0.283914715051651,0.27914494276046753,0.6729174256324768,2.59256649017334,2.456082820892334
4,partial_collapse,24,4860,0.8891872763633728,0.44978049397468567,0.25562432408332825,0.21606563031673431,0.6215379238128662,2.507319450378418,2.340200424194336
4,partial_collapse,24,4880,0.9671540856361389,0.9947342872619629,0.3031013011932373,0.3174871504306793,0.9920856952667236,2.676828384399414,2.652860641479492
4,partial_collapse,25,4900,0.9103708267211914,0.7749398350715637,0.15962985157966614,0.15711656212806702,0.8634046912193298,2.6375787258148193,2.5739941596984863
4,partial_collapse,25,4920,0.79095458984375,0.4987853467464447,0.1874382197856903,0.1864268034696579,0.6694424748420715,2.5330312252044678,2.3423285484313965
4,partial_collapse,25,4940,0.9077907204627991,0.3959733843803406,0.31068485975265503,0.2416536659002304,0.6864213347434998,2.697765350341797,2.375648021697998
4,partial_collapse,25,4960,0.9527595639228821,0.9924200177192688,0.36139461398124695,0.3471072018146515,0.9885972738265991,2.8809165954589844,2.830268383026123
4,partial_collapse,25,4980,0.9138454794883728,0.9148927927017212,0.28609171509742737,0.2728029787540436,0.9141466617584229,2.7335662841796875,2.596128463745117
4,partial_collapse,25,5000,0.8823843002319336,0.44937270879745483,0.36543795466423035,0.293567031621933,0.6307893991470337,2.7635016441345215,2.53283953666687
4,partial_collapse,25,5020,0.9342076778411865,0.38745373487472534,0.3541935384273529,0.3151792883872986,0.6589817404747009,2.5588014125823975,2.3890039920806885
4,partial_collapse,25,5040,0.8856593370437622,0.9815801382064819,0.3151218593120575,0.32041460275650024,0.9721710681915283,2.73993182182312,2.544935703277588
4,partial_collapse,25,5060,0.7618082165718079,0.6841714978218079,0.18100494146347046,0.15412606298923492,0.9098023772239685,2.618116855621338,2.3664934635162354
4,partial_collapse,25,5080,0.9080947041511536,0.7600166201591492,0.27734434604644775,0.27395036816596985,0.8705132007598877,2.5964314937591553,2.580389976501465
4,partial_collapse,26,5100,0.48232439160346985,0.2977592647075653,0.26432302594184875,0.46542853116989136,0.7316058874130249,2.6742043495178223,2.6328840255737305
4,partial_collapse,26,5120,0.7316875457763672,0.9563831090927124,0.2714501917362213,0.6978805065155029,0.9333863854408264,2.5466179847717285,2.4498116970062256
4,partial_collapse,26,5140,0.6766422390937805,0.17892932891845703,0.2524135112762451,0.25651827454566956,0.5794886350631714,2.1992201805114746,2.0644874572753906
4,partial_collapse,26,5160,0.8616953492164612,0.2746828496456146,0.3901284635066986,0.4216015040874481,0.673174262046814,2.4058194160461426,2.1854567527770996
4,partial_collapse,26,5180,0.8243090510368347,0.26004186272621155,0.4369012415409088,0.30479031801223755,0.50938481092453,2.544994831085205,2.135312795639038
4,partial_collapse,26,5200,0.882979154586792,0.9811452627182007,0.470619261264801,0.41874000430107117,0.9715091586112976,2.488276481628418,2.359361410140991
4,partial_collapse,26,5220,0.589651346206665,0.712059497833252,0.3621242940425873,0.22976113855838776,0.7257093787193298,2.5308737754821777,2.3263931274414062
4,partial_collapse,26,5240,0.8646478652954102,0.2199748158454895,0.165681853890419,0.22260653972625732,0.6270634531974792,2.3377938270568848,2.246157646179199
4,partial_collapse,26,5260,0.8014577627182007,0.37042832374572754,0.3004685342311859,0.2859136462211609,0.6246451139450073,2.3863048553466797,2.2313966751098633
4,partial_collapse,26,5280,0.7969281077384949,0.9671140313148499,0.12778016924858093,0.1723228096961975,0.9500133991241455,2.2415318489074707,2.1415109634399414
4,partial_collapse,27,5300,0.9627542495727539,0.9376967549324036,0.379264771938324,0.3455325961112976,0.9776039719581604,2.6648945808410645,2.443845748901367
4,partial_collapse,27,5320,0.9512491226196289,0.6358860731124878,0.24918363988399506,0.25710803270339966,0.7319074869155884,2.529346466064453,2.505129337310791
4,partial_collapse,27,5340,0.9519625902175903,0.22434230148792267,0.46625280380249023,0.4366937577724457,0.609527587890625,2.8932971954345703,2.7204947471618652
4,partial_collapse,27,5360,0.9314139485359192,0.988981306552887,0.2533722221851349,0.26613813638687134,0.9834015369415283,2.5651636123657227,2.4546313285827637
4,partial_collapse,27,5380,0.8663519620895386,0.8496946096420288,0.34241244196891785,0.3594234883785248,0.9459640383720398,2.841090679168701,2.6384027004241943
4,partial_collapse,27,5400,0.9422314167022705,0.6567699313163757,0.2438441514968872,0.24518610537052155,0.7984077334403992,2.581800937652588,2.411499500274658
4,partial_collapse,27,5420,0.9763613343238831,0.36299315094947815,0.371071994304657,0.3462250828742981,0.5768259167671204,2.5219454765319824,2.4377808570861816
4,partial_collapse,27,5440,0.8610242605209351,0.9775787591934204,0.21302098035812378,0.2413817197084427,0.9660701751708984,2.6285340785980225,2.650834798812866
4,partial_collapse,27,5460,0.8956311345100403,0.8008927702903748,0.17505916953086853,0.18634478747844696,0.8755385279655457,2.3292882442474365,2.264416456222534
4,partial_collapse,27,5480,0.9358227252960205,0.6640459299087524,0.2275211215019226,0.24526748061180115,0.8649720549583435,2.773348331451416,2.5772290229797363
4,partial_collapse,28,5500,0.9751103520393372,0.1399107277393341,0.40641987323760986,0.3962099254131317,0.48041820526123047,2.72285532951355,2.658944845199585
4,partial_collapse,28,5520,0.9655473828315735,0.9944762587547302,0.3130696713924408,0.36177220940589905,0.9916969537734985,2.687856674194336,2.7149267196655273
4,partial_collapse,28,5540,0.8967856168746948,0.8560806512832642,0.475503146648407,0.4016837477684021,0.9734419584274292,3.1251707077026367,2.921113967895508
4,partial_collapse,28,5560,0.990605354309082,0.5027010440826416,0.2806074023246765,0.2539435923099518,0.6976467370986938,2.8005857467651367,2.705864429473877
4,partial_collapse,28,5580,0.9743654131889343,0.5079847574234009,0.30890876054763794,0.3104657530784607,0.7013072967529297,2.614532947540283,2.53818941116333
4,partial_collapse,28,5600,0.8252174854278564,0.9717422723770142,0.4078393876552582,0.3249938488006592,0.9571335315704346,2.823899984359741,2.48099422454834
4,partial_collapse,28,5620,0.9190409779548645,0.9503418207168579,0.3506658971309662,0.44047898054122925,0.9731316566467285,2.7020263671875,2.4535751342773438
4,partial_collapse,28,5640,0.6440322399139404,0.1175871416926384,0.26149487495422363,0.24542230367660522,0.701579213142395,2.6847922801971436,2.3774523735046387
4,partial_collapse,28,5660,0.9417266845703125,0.17911209166049957,0.6358224153518677,0.5374507308006287,0.5305331349372864,3.08048152923584,2.7256715297698975
4,partial_collapse,28,5680,0.9469283819198608,0.9914814829826355,0.27800512313842773,0.2743658721446991,0.9871805906295776,2.6660566329956055,2.626713752746582
4,partial_collapse,29,5700,0.9166653752326965,0.8728961944580078,0.27014631032943726,0.29366403818130493,0.8814864754676819,2.9099435806274414,2.8493764400482178
4,partial_collapse,29,5720,0.8875448107719421,0.27384960651397705,0.2504149079322815,0.3113096356391907,0.6639890670776367,2.609525680541992,2.4509127140045166
4,partial_collapse,29,5740,0.9367475509643555,0.0757138580083847,0.2866732180118561,0.2792922556400299,0.4062405526638031,2.693936347961426,2.5733580589294434
4,partial_collapse,29,5760,0.9062349796295166,0.9849131107330322,0.26266586780548096,0.3287545144557953,0.9772372841835022,2.7847795486450195,2.812098979949951
4,partial_collapse,29,5780,0.9021286368370056,0.933481752872467,0.4758588373661041,0.41417422890663147,0.9759573936462402,3.1593499183654785,2.731417655944824
4,partial_collapse,29,5800,0.8855340480804443,0.5294867753982544,0.2039303183555603,0.2195231169462204,0.7230799794197083,2.5337681770324707,2.3984193801879883
4,partial_collapse,29,5820,0.9230576157569885,0.1059318333864212,0.30599069595336914,0.31261661648750305,0.54950350522995,2.6951375007629395,2.5730161666870117
4,partial_collapse,29,5840,0.9681773781776428,0.9948986768722534,0.3810824453830719,0.42722341418266296,0.9923332333564758,2.8046910762786865,2.714493989944458
4,partial_collapse,29,5860,0.7605230808258057,0.665340006351471,0.30762651562690735,0.2855550944805145,0.8402873873710632,2.9313504695892334,2.5307469367980957
4,partial_collapse,30,5880,0.9339544177055359,0.5018846392631531,0.21587201952934265,0.2350226491689682,0.771756649017334,2.4692630767822266,2.3748276233673096
4,partial_collapse,30,5900,0.9299999475479126,0.4624202847480774,0.2550995945930481,0.2813745439052582,0.7073466181755066,2.521791934967041,2.5135374069213867
4,partial_collapse,30,5920,0.9311069250106812,0.9889316558837891,0.37976300716400146,0.3715144991874695,0.9833266139030457,3.0109386444091797,2.7999281883239746
4,partial_collapse,30,5940,0.6389321684837341,0.8626047968864441,0.2946659028530121,0.28350743651390076,0.9024686813354492,2.7750344276428223,2.4826080799102783
4,partial_collapse,30,5960,0.8387889862060547,0.38674864172935486,0.2614342272281647,0.24042831361293793,0.7090796828269958,2.5501832962036133,2.306788444519043
4,partial_collapse,30,5980,0.9651075601577759,0.3226388096809387,0.2699397802352905,0.3036494851112366,0.5926157236099243,2.572892189025879,2.4934661388397217
4,partial_collapse,30,6000,0.8797910809516907,0.9806279540061951,0.32157179713249207,0.3179565966129303,0.9707212448120117,2.738651990890503,2.544893741607666
4,partial_collapse,30,6020,0.8685086965560913,0.9317476749420166,0.28377875685691833,0.30241361260414124,0.9608287811279297,2.784982442855835,2.60266375541687
4,partial_collapse,30,6040,0.8944362998008728,0.5946341753005981,0.32060253620147705,0.2933914065361023,0.7765071988105774,2.743683099746704,2.402632713317871
4,partial_collapse,30,6060,0.9031468033790588,0.21833190321922302,0.2998603880405426,0.32694894075393677,0.5268997550010681,2.6606717109680176,2.441040515899658
4,partial_collapse,31,6080,0.8978381156921387,0.9835540056228638,0.32614412903785706,0.3233814537525177,0.9751730561256409,2.660005569458008,2.4468836784362793
4,partial_collapse,31,6100,0.9082400798797607,0.9504725337028503,0.29348334670066833,0.27540528774261475,0.9628660678863525,2.8072659969329834,2.576791763305664
4,partial_collapse,31,6120,0.8390165567398071,0.7298099994659424,0.21943074464797974,0.20158851146697998,0.9063490033149719,2.527132511138916,2.2503557205200195
4,partial_collapse,31,6140,0.8563619256019592,0.3060140609741211,0.2748163342475891,0.26962152123451233,0.5475180745124817,2.4771029949188232,2.3141233921051025
4,partial_collapse,31,6160,0.9321345090866089,0.9890975952148438,0.2849973142147064,0.3042742908000946,0.9835774898529053,2.7883734703063965,2.6807451248168945
4,partial_collapse,31,6180,0.9212427735328674,0.9290830492973328,0.28008997440338135,0.30498385429382324,0.9815590977668762,2.6755003929138184,2.6758124828338623
4,partial_collapse,31,6200,0.9375556707382202,0.7479895949363708,0.20861412584781647,0.2277088612318039,0.8224275708198547,2.599886894226074,2.4875097274780273
4,partial_collapse,31,6220,0.9163460731506348,0.2637944519519806,0.5868257880210876,0.5044402480125427,0.5240839719772339,3.0953407287597656,2.49721097946167
4,partial_collapse,31,6240,0.8309807181358337,0.9726831912994385,0.3380872905254364,0.3046278655529022,0.9585774540901184,2.973661422729492,2.695704221725464
4,partial_collapse,31,6260,0.9738070964813232,0.9573096632957458,0.21680743992328644,0.2108900398015976,0.9733312129974365,2.5393600463867188,2.521367073059082
4,partial_collapse,32,6280,0.9327801465988159,0.5972570180892944,0.22712358832359314,0.22515597939491272,0.7200121283531189,2.6946794986724854,2.5762076377868652
4,partial_collapse,32,6300,0.9003792405128479,0.19970978796482086,0.29489240050315857,0.295318067073822,0.5466645956039429,2.4069364070892334,2.281060218811035
4,partial_collapse,32,6320,0.9422925710678101,0.9907348155975342,0.2515699565410614,0.3135678172111511,0.9860530495643616,2.603980541229248,2.709482192993164
4,partial_collapse,32,6340,0.928132951259613,0.9409151673316956,0.476196825504303,0.41964730620384216,0.9745022654533386,3.3088884353637695,3.1033875942230225
4,partial_collapse,32,6360,0.9421595931053162,0.6187722682952881,0.16762389242649078,0.19032371044158936,0.7528833150863647,2.474754810333252,2.4918789863586426
4,partial_collapse,32,6380,0.9266085624694824,0.4273047149181366,0.2616102695465088,0.27027326822280884,0.7004225254058838,2.568997383117676,2.5237369537353516
4,partial_collapse,32,6400,0.9682533144950867,0.9949109554290771,0.3292759656906128,0.36670905351638794,0.9923515319824219,2.7678656578063965,2.7716567516326904
4,partial_collapse,32,6420,0.9185989499092102,0.8364816308021545,0.39277321100234985,0.361215740442276,0.9161573052406311,3.0146737098693848,2.647418260574341
4,partial_collapse,32,6440,0.8035816550254822,0.6578431725502014,0.19567692279815674,0.1949038952589035,0.8335855007171631,2.5356993675231934,2.356722831726074
4,partial_collapse,32,6460,0.526093065738678,0.27551501989364624,0.25162166357040405,0.7962102890014648,0.7197588682174683,2.4174695014953613,2.370659351348877
4,partial_collapse,33,6480,0.6042442917823792,0.9351983070373535,0.24545978009700775,0.23562084138393402,0.9000207781791687,2.3320837020874023,2.146523952484131
4,partial_collapse,33,6500,0.8306313753128052,0.809302031993866,0.29114213585853577,0.25069552659988403,0.9021397829055786,2.5278522968292236,2.3061985969543457
4,partial_collapse,33,6520,0.7555420994758606,0.4795311689376831,0.20846077799797058,0.30313169956207275,0.7803993821144104,2.4400768280029297,2.344109535217285
4,partial_collapse,33,6540,0.7480855584144592,0.11237550526857376,0.2845899760723114,0.25504136085510254,0.5913456678390503,2.347830295562744,2.1623780727386475
4,partial_collapse,33,6560,0.8398745059967041,0.9741342663764954,0.27736717462539673,0.338331401348114,0.9608016610145569,2.4097185134887695,2.3077988624572754
4,partial_collapse,33,6580,0.6709662079811096,0.666580855846405,0.36318424344062805,0.35134100914001465,0.8310955762863159,2.670280933380127,2.2842516899108887
4,partial_collapse,33,6600,0.6436745524406433,0.1684928983449936,0.3525627553462982,0.21927955746650696,0.4728034734725952,2.4028677940368652,2.0791475772857666
4,partial_collapse,33,6620,0.9638917446136475,0.2934441864490509,0.6561177968978882,0.5810425877571106,0.5922066569328308,2.7250289916992188,2.4659907817840576
4,partial_collapse,33,6640,0.5013443231582642,0.9178900122642517,0.2376490980386734,0.19596663117408752,0.8721498847007751,2.352238178253174,2.195807695388794
4,partial_collapse,33,6660,0.7091163396835327,0.7208110690116882,0.37091416120529175,0.3369178771972656,0.8001599311828613,2.6131086349487305,2.3300561904907227
4,partial_collapse,34,6680,0.8383487462997437,0.5035532712936401,0.1419050097465515,0.16655151546001434,0.7307261824607849,2.2890563011169434,2.161752700805664
4,partial_collapse,34,6700,0.8409364223480225,0.3670870065689087,0.2872845232486725,0.2798030972480774,0.5683111548423767,2.485109806060791,2.2739126682281494
4,partial_collapse,34,6720,0.9215748310089111,0.9873930811882019,0.3223373293876648,0.3311198651790619,0.9809974431991577,2.5475645065307617,2.3614606857299805
4,partial_collapse,34,6740,0.6995794773101807,0.6861658692359924,0.20754553377628326,0.19217297434806824,0.8619373440742493,2.567751169204712,2.393317699432373
4,partial_collapse,34,6760,0.8379372358322144,0.748243510723114,0.22371916472911835,0.23363728821277618,0.8139507174491882,2.551553249359131,2.447268009185791
4,partial_collapse,34,6780,0.8946277499198914,0.26561254262924194,0.3985688090324402,0.5181862711906433,0.6165981292724609,2.758699655532837,2.7037692070007324
4,partial_collapse,34,6800,0.739030122756958,0.9575949907302856,0.21577517688274384,0.2321779727935791,0.9352723360061646,2.4352498054504395,2.326673746109009
4,partial_collapse,34,6820,0.8935831189155579,0.8390758037567139,0.6668105125427246,0.5117292404174805,0.803304135799408,2.868274688720703,2.7523770332336426
4,partial_collapse,34,6840,0.9413270950317383,0.5533443689346313,0.3676024079322815,0.5107874274253845,0.7590183615684509,2.3167383670806885,2.3083934783935547
4,partial_collapse,35,6860,0.7700985074043274,0.20606225728988647,0.5571211576461792,0.6303486824035645,0.555169939994812,2.81423282623291,2.535552501678467
4,partial_collapse,35,6880,0.7514066696166992,0.9596347808837891,0.3543010354042053,0.3038731813430786,0.9384430050849915,2.4144086837768555,2.2223639488220215
4,partial_collapse,35,6900,0.9396014213562012,0.9011629223823547,0.193085178732872,0.2337391972541809,0.9323654174804688,2.3571341037750244,2.3276731967926025
4,partial_collapse,35,6920,0.9184775948524475,0.47361433506011963,0.30895376205444336,0.3138563930988312,0.7369677424430847,2.6175057888031006,2.501521587371826
4,partial_collapse,35,6940,0.8633090853691101,0.12893088161945343,0.30726927518844604,0.3151426911354065,0.5032869577407837,2.589120864868164,2.4514455795288086
4,partial_collapse,35,6960,0.917076587677002,0.9866662621498108,0.34688881039619446,0.36162352561950684,0.9798963665962219,2.4206907749176025,2.359191417694092
