noise_rate,rho,lambda,seed,train_acc,test_acc,cos_mean,cos_std,cos_final
0.3,-0.2,0.75,0,0.8065999746322632,0.7958999872207642,-0.20000001341104506,1.731358474287726e-08,-0.20000001788139343
0.3,-0.2,0.75,1,0.8066499829292297,0.7997999787330627,-0.20000001221895217,1.501694045942321e-08,-0.20000004768371582
0.3,-0.2,0.75,2,0.8077499866485596,0.795799970626831,-0.20000001564621925,1.729754621720895e-08,-0.20000001788139343
0.3,-0.2,0.75,3,0.8064500093460083,0.7983999848365784,-0.20000001341104506,1.6924465733171323e-08,-0.20000003278255463
0.3,-0.2,0.75,4,0.809249997138977,0.7967999577522278,-0.20000000834465026,1.8434127681484357e-08,-0.20000003278255463
0.3,-0.2,0.75,5,0.8072999715805054,0.7978999614715576,-0.20000001341104506,1.7943374184954608e-08,-0.20000000298023224
0.3,-0.2,0.75,6,0.8075999617576599,0.7978999614715576,-0.20000001162290573,1.8272007770501772e-08,-0.20000001788139343
0.3,-0.2,0.75,7,0.8046999573707581,0.7972999811172485,-0.2000000135600567,1.923289128926303e-08,-0.20000004768371582
0.3,-0.2,0.75,8,0.8065499663352966,0.7980999946594238,-0.2000000149011612,1.7631291696726134e-08,-0.20000001788139343
0.3,-0.2,0.75,9,0.8073499798774719,0.7991999983787537,-0.20000001087784766,1.6654006004918356e-08,-0.20000001788139343
0.3,-0.2,1.0,0,0.8064500093460083,0.796999990940094,-0.20000001430511474,1.6874537070860945e-08,-0.20000001788139343
0.3,-0.2,1.0,1,0.8067499995231628,0.8000999689102173,-0.2000000149011612,1.9428737179048806e-08,-0.20000001788139343
0.3,-0.2,1.0,2,0.8084999918937683,0.7960999608039856,-0.20000001132488252,1.8410021318770054e-08,-0.20000003278255463
0.3,-0.2,1.0,3,0.8067499995231628,0.799299955368042,-0.20000001698732375,1.798292975609969e-08,-0.20000001788139343
0.3,-0.2,1.0,4,0.808899998664856,0.7975999712944031,-0.20000001162290573,1.765394594624029e-08,-0.19999998807907104
0.3,-0.2,1.0,5,0.8072499632835388,0.798799991607666,-0.20000001475214957,1.7793633753750306e-08,-0.20000001788139343
0.3,-0.2,1.0,6,0.8068499565124512,0.7989000082015991,-0.20000001192092895,1.837138534477048e-08,-0.19999998807907104
0.3,-0.2,1.0,7,0.8057000041007996,0.796999990940094,-0.20000001341104506,1.9256544088304173e-08,-0.20000000298023224
0.3,-0.2,1.0,8,0.8072499632835388,0.7993999719619751,-0.20000001579523086,1.6189547604967437e-08,-0.20000001788139343
0.3,-0.2,1.0,9,0.8081499934196472,0.7996000051498413,-0.20000001460313796,1.9265766571633797e-08,-0.19999998807907104
0.3,0.0,0.0,0,0.11514999717473984,0.11599999666213989,-3.5797711461782455e-11,1.901898489282762e-09,-2.3283064365386963e-09
0.3,0.0,0.0,1,0.12389999628067017,0.11840000003576279,3.958120942115784e-11,1.9839999038125256e-09,3.4924596548080444e-10
0.3,0.0,0.0,2,0.09459999948740005,0.09179999679327011,3.803870640695095e-10,1.9029688378810754e-09,2.3283064365386963e-09
0.3,0.0,0.0,3,0.10399999469518661,0.1096000000834465,-1.7229467630386352e-10,2.1934160473466458e-09,-3.026798367500305e-09
0.3,0.0,0.0,4,0.10559999942779541,0.10899999737739563,-7.043126970529556e-11,2.1224542996302763e-09,-1.862645149230957e-09
0.3,0.0,0.0,5,0.09399999678134918,0.09200000017881393,9.516952559351921e-11,2.0857188773732136e-09,-2.0954757928848267e-09
0.3,0.0,0.0,6,0.09849999845027924,0.09529999643564224,2.799788489937782e-10,2.0477302061354554e-09,-5.820766091346741e-10
0.3,0.0,0.0,7,0.12344999611377716,0.1256999969482422,7.8580342233181e-12,2.25695225023161e-09,-2.3283064365386963e-09
0.3,0.0,0.0,8,0.06920000165700912,0.07039999961853027,-2.0198058336973191e-10,2.312177324923312e-09,9.313225746154785e-10
0.3,0.0,0.0,9,0.09274999797344208,0.09259999543428421,1.3533281162381173e-10,2.2331396798469185e-09,-2.7939677238464355e-09
0.3,0.0,0.25,0,0.7983499765396118,0.7892000079154968,8.476490620523691e-11,1.9689828567145208e-09,0.0
0.3,0.0,0.25,1,0.7941499948501587,0.7876999974250793,-6.51925802230835e-11,1.8692278995090624e-09,-9.313225746154785e-10
0.3,0.0,0.25,2,0.7902500033378601,0.7838000059127808,1.331500243395567e-10,2.010394751944615e-09,9.313225746154785e-10
0.3,0.0,0.25,3,0.7934499979019165,0.7847999930381775,8.702045306563378e-11,2.0758581022865606e-09,-2.8230715543031693e-09
0.3,0.0,0.25,4,0.7970499992370605,0.7877999544143677,-2.312663127668202e-10,1.9974126597340634e-09,3.725290298461914e-09
0.3,0.0,0.25,5,0.7876499891281128,0.7831999659538269,-1.3409589882940054e-10,2.026880492445345e-09,4.656612873077393e-10
0.3,0.0,0.25,6,0.7941499948501587,0.7870000004768372,-4.5547494664788245e-11,2.214444512036848e-09,2.3283064365386963e-10
0.3,0.0,0.25,7,0.7910499572753906,0.7900999784469604,2.7168425731360915e-10,1.775114238395895e-09,7.566995918750763e-10
0.3,0.0,0.25,8,0.7939499616622925,0.785099983215332,-2.0081643015146254e-11,2.010582660128955e-09,0.0
0.3,0.0,0.25,9,0.7888500094413757,0.7835999727249146,-2.6921043172478676e-10,2.1405639771472136e-09,2.3283064365386963e-10
0.3,0.0,0.5,0,0.8039999604225159,0.7953999638557434,-5.966285243630409e-11,2.0586486005096463e-09,3.725290298461914e-09
0.3,0.0,0.5,1,0.8052499890327454,0.7972999811172485,7.120252121239901e-10,1.955657495884732e-09,1.862645149230957e-09
0.3,0.0,0.5,2,0.805899977684021,0.7953999638557434,3.637978807091713e-11,1.8725487973194655e-09,0.0
0.3,0.0,0.5,3,0.8036999702453613,0.7949999570846558,-2.8652721084654333e-10,2.049832846507654e-09,-2.6921043172478676e-10
0.3,0.0,0.5,4,0.8083499670028687,0.7942999601364136,1.1728843674063683e-10,2.1560191658269214e-09,1.862645149230957e-09
0.3,0.0,0.5,5,0.8051499724388123,0.7978000044822693,1.4551915228366853e-12,2.117844667822669e-09,-1.1641532182693481e-09
0.3,0.0,0.5,6,0.8062499761581421,0.7976999878883362,3.878085408359766e-10,2.0729134288374632e-09,1.862645149230957e-09
0.3,0.0,0.5,7,0.8032000064849854,0.795699954032898,3.5710399970412253e-10,2.139239853553123e-09,3.4924596548080444e-10
0.3,0.0,0.5,8,0.805899977684021,0.796999990940094,-1.1881638783961533e-10,1.9933056717849143e-09,1.862645149230957e-09
0.3,0.0,0.5,9,0.8048999905586243,0.7997999787330627,-2.140586730092764e-10,1.866666793956101e-09,-2.3283064365386963e-09
0.3,0.0,0.75,0,0.8068000078201294,0.7955999970436096,-1.7404090613126756e-10,1.9974462841671014e-09,0.0
0.3,0.0,0.75,1,0.8065499663352966,0.7998999953269958,-8.032657206058502e-11,2.148513757658704e-09,-4.190951585769653e-09
0.3,0.0,0.75,2,0.8077999949455261,0.795799970626831,7.8580342233181e-12,2.2245727703239244e-09,2.7939677238464355e-09
0.3,0.0,0.75,3,0.8062999844551086,0.7982999682426453,-1.023727236315608e-10,2.04719802819237e-09,6.984919309616089e-10
0.3,0.0,0.75,4,0.809249997138977,0.7968999743461609,-1.081207301467657e-10,1.823793637139189e-09,0.0
0.3,0.0,0.75,5,0.807449996471405,0.7982999682426453,3.635796019807458e-10,2.184457315612115e-09,-1.1641532182693481e-09
0.3,0.0,0.75,6,0.8075499534606934,0.7975999712944031,-2.3544998839497566e-10,1.8752042894716956e-09,2.3283064365386963e-09
0.3,0.0,0.75,7,0.8046999573707581,0.79749995470047,8.483766578137875e-11,1.7230906231169375e-09,1.0913936421275139e-09
0.3,0.0,0.75,8,0.8068000078201294,0.7983999848365784,-2.7408532332628967e-10,2.05044568356956e-09,-1.862645149230957e-09
0.3,0.0,0.75,9,0.807449996471405,0.7991999983787537,-2.406886778771877e-10,1.970348043719908e-09,4.656612873077393e-10
0.3,0.0,1.0,0,0.8064500093460083,0.796999990940094,-1.4260876923799516e-10,1.9952771950434516e-09,2.7939677238464355e-09
0.3,0.0,1.0,1,0.8067499995231628,0.8000999689102173,-1.0550138540565968e-10,2.0343906674232384e-09,6.28642737865448e-09
0.3,0.0,1.0,2,0.8084999918937683,0.7960999608039856,1.0972144082188606e-10,1.9140547596378832e-09,-1.862645149230957e-09
0.3,0.0,1.0,3,0.8067499995231628,0.799299955368042,8.250935934484005e-11,2.2179725920674318e-09,-1.280568540096283e-09
0.3,0.0,1.0,4,0.808899998664856,0.7975999712944031,-8.076312951743602e-11,1.6746850534333695e-09,0.0
0.3,0.0,1.0,5,0.8072499632835388,0.798799991607666,-7.217749953269958e-11,2.3996367832577585e-09,0.0
0.3,0.0,1.0,6,0.8068499565124512,0.7989000082015991,3.927561920136213e-10,2.0893596050720455e-09,-9.313225746154785e-10
0.3,0.0,1.0,7,0.8057000041007996,0.796999990940094,-1.1059455573558807e-10,2.1394829335112537e-09,-4.307366907596588e-09
0.3,0.0,1.0,8,0.8072499632835388,0.7993999719619751,-6.148184183984994e-11,1.9823710381148237e-09,9.313225746154785e-10
0.3,0.0,1.0,9,0.8081499934196472,0.7996000051498413,-2.005253918468952e-10,1.930129941010638e-09,1.862645149230957e-09
0.3,0.4,0.0,0,0.8136999607086182,0.799299955368042,0.4000000265240669,3.2835343513872095e-08,0.40000009536743164
0.3,0.4,0.0,1,0.8113999962806702,0.8003999590873718,0.40000002533197404,3.5356910579516505e-08,0.3999999761581421
0.3,0.4,0.0,2,0.8140499591827393,0.7982999682426453,0.4000000268220901,3.4882724019049473e-08,0.3999999165534973
0.3,0.4,0.0,3,0.8118499517440796,0.7975999712944031,0.40000002443790433,3.668955182197665e-08,0.4000000059604645
0.3,0.4,0.0,4,0.8152999877929688,0.7982999682426453,0.40000002831220627,3.107883574756117e-08,0.40000003576278687
0.3,0.4,0.0,5,0.8132500052452087,0.8008999824523926,0.40000002533197404,3.164523926615015e-08,0.40000006556510925
0.3,0.4,0.0,6,0.8138999938964844,0.7983999848365784,0.4000000286102295,3.603986849267716e-08,0.40000003576278687
0.3,0.4,0.0,7,0.8114999532699585,0.7971999645233154,0.40000002771615983,3.3147632238382046e-08,0.40000003576278687
0.3,0.4,0.0,8,0.8119999766349792,0.8001999855041504,0.40000002831220627,3.4077753502217746e-08,0.40000003576278687
0.3,0.4,0.0,9,0.8118999600410461,0.7999999523162842,0.4000000223517418,3.381611620757048e-08,0.3999999761581421
0.3,0.4,0.25,0,0.8123999834060669,0.7993999719619751,0.4000000271201134,3.4316698073684136e-08,0.40000003576278687
0.3,0.4,0.25,1,0.8116499781608582,0.7990999817848206,0.40000002562999726,3.7513062900446805e-08,0.40000003576278687
0.3,0.4,0.25,2,0.8138999938964844,0.799299955368042,0.4000000259280205,3.5023752161181175e-08,0.40000003576278687
0.3,0.4,0.25,3,0.8116999864578247,0.8007000088691711,0.40000002086162567,3.223614044902315e-08,0.40000003576278687
0.3,0.4,0.25,4,0.8135499954223633,0.8003000020980835,0.4000000241398811,3.395241922056206e-08,0.40000003576278687
0.3,0.4,0.25,5,0.8121999502182007,0.8008999824523926,0.40000001788139344,3.068336886461675e-08,0.3999999761581421
0.3,0.4,0.25,6,0.8134999871253967,0.7996000051498413,0.4000000268220901,3.3585511653377545e-08,0.4000000059604645
0.3,0.4,0.25,7,0.812749981880188,0.7989999651908875,0.4000000268220901,3.462716948575453e-08,0.3999999761581421
0.3,0.4,0.25,8,0.8123999834060669,0.800599992275238,0.4000000247359276,3.466690380891031e-08,0.3999999761581421
0.3,0.4,0.25,9,0.8123999834060669,0.7994999885559082,0.4000000289082527,3.394195380635935e-08,0.40000003576278687
0.3,0.4,0.5,0,0.8059499859809875,0.7961999773979187,0.40000002324581146,3.242295448531901e-08,0.40000003576278687
0.3,0.4,0.5,1,0.8064999580383301,0.7980999946594238,0.40000002533197404,3.560722811623967e-08,0.40000003576278687
0.3,0.4,0.5,2,0.807699978351593,0.7968999743461609,0.4000000187754631,3.532675328303814e-08,0.40000006556510925
0.3,0.4,0.5,3,0.8062999844551086,0.7971999645233154,0.4000000289082527,3.394195380635935e-08,0.40000003576278687
0.3,0.4,0.5,4,0.8098499774932861,0.7961999773979187,0.40000002324581146,3.269574201560611e-08,0.40000006556510925
0.3,0.4,0.5,5,0.8069999814033508,0.7990999817848206,0.40000002294778825,3.430634378572913e-08,0.3999999761581421
0.3,0.4,0.5,6,0.8070499897003174,0.7981999516487122,0.4000000190734863,3.3537876359546665e-08,0.4000000059604645
0.3,0.4,0.5,7,0.8042999505996704,0.7971000075340271,0.4000000298023224,3.6010283153040924e-08,0.3999999463558197
0.3,0.4,0.5,8,0.8069499731063843,0.7979999780654907,0.4000000262260437,3.647102961725796e-08,0.40000006556510925
0.3,0.4,0.5,9,0.8063499927520752,0.8007000088691711,0.4000000324845314,3.206901607737248e-08,0.40000009536743164
0.3,0.4,0.75,0,0.8064999580383301,0.7958999872207642,0.4000000217556953,3.194692194996905e-08,0.4000000059604645
0.3,0.4,0.75,1,0.8066499829292297,0.7998999953269958,0.4000000262260437,3.67137517796385e-08,0.40000003576278687
0.3,0.4,0.75,2,0.8082999587059021,0.795799970626831,0.4000000259280205,3.3201178242493527e-08,0.4000000059604645
0.3,0.4,0.75,3,0.8066499829292297,0.799299955368042,0.40000002264976503,3.353787635954666e-08,0.4000000059604645
0.3,0.4,0.75,4,0.809149980545044,0.7972999811172485,0.4000000235438347,3.578637259300823e-08,0.40000003576278687
0.3,0.4,0.75,5,0.8075499534606934,0.7985999584197998,0.4000000196695328,3.2760873040345424e-08,0.40000003576278687
0.3,0.4,0.75,6,0.8070999979972839,0.7981999516487122,0.4000000271201134,2.9890109942527074e-08,0.4000000059604645
0.3,0.4,0.75,7,0.8054499626159668,0.7973999977111816,0.4000000211596489,3.223476280674602e-08,0.4000000059604645
0.3,0.4,0.75,8,0.8068499565124512,0.7985000014305115,0.4000000241398811,3.288939794755724e-08,0.40000003576278687
0.3,0.4,0.75,9,0.8076499700546265,0.799299955368042,0.4000000238418579,3.29177409922697e-08,0.40000003576278687
0.3,0.4,1.0,0,0.8064500093460083,0.796999990940094,0.40000002533197404,3.634783899083873e-08,0.40000006556510925
0.3,0.4,1.0,1,0.8067499995231628,0.8000999689102173,0.4000000274181366,3.426100698280314e-08,0.4000000059604645
0.3,0.4,1.0,2,0.8084999918937683,0.7960999608039856,0.4000000238418579,3.500980175873855e-08,0.40000003576278687
0.3,0.4,1.0,3,0.8067499995231628,0.799299955368042,0.4000000324845314,3.1227088993192546e-08,0.40000006556510925
0.3,0.4,1.0,4,0.808899998664856,0.7975999712944031,0.40000002264976503,3.4063415675710557e-08,0.3999999761581421
0.3,0.4,1.0,5,0.8072499632835388,0.798799991607666,0.40000002771615983,3.3941953806359354e-08,0.40000003576278687
0.3,0.4,1.0,6,0.8068499565124512,0.7989000082015991,0.40000002026557924,2.9345830977180412e-08,0.4000000059604645
0.3,0.4,1.0,7,0.8057000041007996,0.796999990940094,0.40000002831220627,3.274867084001886e-08,0.4000000059604645
0.3,0.4,1.0,8,0.8072499632835388,0.7993999719619751,0.4000000247359276,3.282452194531128e-08,0.40000003576278687
0.3,0.4,1.0,9,0.8081499934196472,0.7996000051498413,0.4000000259280205,3.5023752161181175e-08,0.3999999761581421
0.3,0.7,0.0,0,0.8179499506950378,0.795799970626831,0.7000000011920929,5.3031388329351495e-08,0.7000000476837158
0.3,0.7,0.0,1,0.8182500004768372,0.7990999817848206,0.7000000035762787,5.438086856821558e-08,0.699999988079071
0.3,0.7,0.0,2,0.819599986076355,0.793999969959259,0.6999999970197678,5.551557543932545e-08,0.7000000476837158
0.3,0.7,0.0,3,0.8180999755859375,0.7991999983787537,0.7000000047683715,5.132925544169185e-08,0.699999988079071
0.3,0.7,0.0,4,0.8192999958992004,0.7985000014305115,0.6999999964237213,4.694788138274006e-08,0.699999988079071
0.3,0.7,0.0,5,0.8183499574661255,0.7985999584197998,0.6999999994039535,5.175317229356766e-08,0.7000000476837158
0.3,0.7,0.0,6,0.8183499574661255,0.7971000075340271,0.7,5.264139691786675e-08,0.7000000476837158
0.3,0.7,0.0,7,0.8186500072479248,0.7950999736785889,0.7000000029802322,5.6151877884318745e-08,0.7000001072883606
0.3,0.7,0.0,8,0.819849967956543,0.8009999990463257,0.7000000017881394,5.117328651399917e-08,0.699999988079071
0.3,0.7,0.0,9,0.8178499937057495,0.7976999878883362,0.7000000029802322,4.9421560620597e-08,0.7000000476837158
0.3,0.7,0.25,0,0.819599986076355,0.7964999675750732,0.7000000035762787,5.2384311062621666e-08,0.6999999284744263
0.3,0.7,0.25,1,0.8198999762535095,0.7989999651908875,0.7000000023841858,5.0660441782178344e-08,0.699999988079071
0.3,0.7,0.25,2,0.8222000002861023,0.7947999835014343,0.6999999988079071,5.153647976211855e-08,0.6999999284744263
0.3,0.7,0.25,3,0.8187499642372131,0.796999990940094,0.7000000035762787,5.630667533216259e-08,0.6999999284744263
0.3,0.7,0.25,4,0.8210499882698059,0.801099956035614,0.6999999946355819,5.050240736846986e-08,0.7000000476837158
0.3,0.7,0.25,5,0.8186999559402466,0.7989000082015991,0.7,5.1273854178444305e-08,0.699999988079071
0.3,0.7,0.25,6,0.8198999762535095,0.7963999509811401,0.6999999874830246,5.685608301967852e-08,0.699999988079071
0.3,0.7,0.25,7,0.8205499649047852,0.7949000000953674,0.6999999916553498,5.319192771273401e-08,0.7000000476837158
0.3,0.7,0.25,8,0.8210999965667725,0.7998999953269958,0.700000006556511,5.2435151530473426e-08,0.7000000476837158
0.3,0.7,0.25,9,0.8205499649047852,0.796999990940094,0.6999999994039535,5.698091813103558e-08,0.699999988079071
0.3,0.7,0.5,0,0.8080999851226807,0.7962999939918518,0.7000000077486038,4.7724676420893644e-08,0.7000000476837158
0.3,0.7,0.5,1,0.8076499700546265,0.7994999885559082,0.7000000029802322,5.422057330209092e-08,0.7000000476837158
0.3,0.7,0.5,2,0.808899998664856,0.796999990940094,0.7000000017881394,5.891821904602998e-08,0.7000000476837158
0.3,0.7,0.5,3,0.8081499934196472,0.7996000051498413,0.7000000035762787,4.5095158384746874e-08,0.699999988079071
0.3,0.7,0.5,4,0.8109999895095825,0.79749995470047,0.6999999976158142,5.245208740234375e-08,0.7000000476837158
0.3,0.7,0.5,5,0.8087499737739563,0.7985999584197998,0.7000000029802322,5.28938750901784e-08,0.7000001072883606
0.3,0.7,0.5,6,0.807949960231781,0.7979999780654907,0.7000000017881394,5.645475570093214e-08,0.699999988079071
0.3,0.7,0.5,7,0.8068999648094177,0.7973999977111816,0.6999999976158142,5.1079476560660726e-08,0.699999988079071
0.3,0.7,0.5,8,0.8088499903678894,0.7985999584197998,0.7000000011920929,4.9568707671861155e-08,0.7000000476837158
0.3,0.7,0.5,9,0.8079999685287476,0.8000999689102173,0.6999999982118607,5.334865441683681e-08,0.7000000476837158
0.3,0.7,0.75,0,0.8064999580383301,0.795799970626831,0.7000000005960465,5.416812925809174e-08,0.699999988079071
0.3,0.7,0.75,1,0.8073499798774719,0.7998999953269958,0.6999999988079071,5.289723332484673e-08,0.699999988079071
0.3,0.7,0.75,2,0.8085500001907349,0.795199990272522,0.7000000017881394,5.1862891610667637e-08,0.6999999284744263
0.3,0.7,0.75,3,0.8073499798774719,0.7998999953269958,0.7,5.1273854178444305e-08,0.7000000476837158
0.3,0.7,0.75,4,0.8090999722480774,0.79749995470047,0.700000006556511,5.310837400636287e-08,0.7000001072883606
0.3,0.7,0.75,5,0.8078500032424927,0.7985000014305115,0.7000000005960465,5.350824192351421e-08,0.699999988079071
0.3,0.7,0.75,6,0.8073999881744385,0.7981999516487122,0.7,5.331201499700045e-08,0.699999988079071
0.3,0.7,0.75,7,0.8060500025749207,0.796999990940094,0.7000000041723251,5.891821904602998e-08,0.6999999284744263
0.3,0.7,0.75,8,0.8070999979972839,0.7989000082015991,0.6999999964237213,5.3325341335165586e-08,0.6999999284744263
0.3,0.7,0.75,9,0.807699978351593,0.7989000082015991,0.6999999910593033,5.7403326881701416e-08,0.7000000476837158
0.3,0.7,1.0,0,0.8064500093460083,0.796999990940094,0.6999999994039535,5.5078691073116014e-08,0.7000000476837158
0.3,0.7,1.0,1,0.8067499995231628,0.8000999689102173,0.7000000035762787,5.693413704042222e-08,0.699999988079071
0.3,0.7,1.0,2,0.8084999918937683,0.7960999608039856,0.6999999988079071,5.0842447548237145e-08,0.7000000476837158
0.3,0.7,1.0,3,0.8067499995231628,0.799299955368042,0.7000000071525574,5.119063986202214e-08,0.7000000476837158
0.3,0.7,1.0,4,0.808899998664856,0.7975999712944031,0.6999999964237213,5.655849535120228e-08,0.7000000476837158
0.3,0.7,1.0,5,0.8072499632835388,0.798799991607666,0.7000000059604645,5.3644180297851564e-08,0.699999988079071
0.3,0.7,1.0,6,0.8068499565124512,0.7989000082015991,0.6999999988079071,5.487513201944306e-08,0.6999999284744263
0.3,0.7,1.0,7,0.8057000041007996,0.796999990940094,0.7000000017881394,5.321529924158915e-08,0.7000000476837158
0.3,0.7,1.0,8,0.8072499632835388,0.7993999719619751,0.7000000017881394,5.453417846198749e-08,0.6999999284744263
0.3,0.7,1.0,9,0.8081499934196472,0.7996000051498413,0.7000000047683715,5.7838008264103914e-08,0.6999999284744263
0.3,1.0,0.0,0,0.819849967956543,0.7967999577522278,1.0000000101327897,6.798849731746783e-08,1.0
0.3,1.0,0.0,1,0.8208000063896179,0.7982999682426453,1.000000028014183,7.175121874888125e-08,1.0
0.3,1.0,0.0,2,0.8231499791145325,0.7967000007629395,1.0000000220537186,6.40049540506425e-08,1.0
0.3,1.0,0.0,3,0.819849967956543,0.799299955368042,1.0000000178813935,6.165552397244333e-08,1.0
0.3,1.0,0.0,4,0.8215999603271484,0.7993999719619751,1.0000000220537186,6.564904389062256e-08,1.0
0.3,1.0,0.0,5,0.8217999935150146,0.7996999621391296,1.000000017285347,5.796992210428951e-08,0.9999999403953552
0.3,1.0,0.0,6,0.819599986076355,0.7953000068664551,1.0000000166893006,6.198883056640624e-08,1.0
0.3,1.0,0.0,7,0.8219999670982361,0.7946999669075012,1.0000000125169755,6.095722464693947e-08,0.9999999403953552
0.3,1.0,0.0,8,0.8209999799728394,0.8004999756813049,1.0000000321865081,6.497726476150343e-08,1.0
0.3,1.0,0.0,9,0.8210499882698059,0.7949000000953674,1.0000000208616258,6.100383249061917e-08,1.0
0.3,1.0,0.25,0,0.8223999738693237,0.7965999841690063,1.000000022649765,6.625506034655693e-08,1.0
0.3,1.0,0.25,1,0.8211999535560608,0.7980999946594238,1.0000000190734863,5.8933291884938604e-08,1.0000001192092896
0.3,1.0,0.25,2,0.8228499889373779,0.7960999608039856,1.0000000143051146,6.026851968652982e-08,1.0
0.3,1.0,0.25,3,0.8213499784469604,0.7997999787330627,1.0000000113248826,6.118990885830643e-08,1.0
0.3,1.0,0.25,4,0.8208999633789062,0.8003000020980835,1.0000000059604646,5.5595511514477816e-08,1.0
0.3,1.0,0.25,5,0.8213499784469604,0.7976999878883362,1.000000030398369,6.107367756548352e-08,1.0
0.3,1.0,0.25,6,0.8210999965667725,0.7985999584197998,1.0000000178813935,7.324341373112504e-08,1.0000001192092896
0.3,1.0,0.25,7,0.8229999542236328,0.7949999570846558,1.0000000089406966,5.153303285178715e-08,1.0
0.3,1.0,0.25,8,0.8220999836921692,0.8008999824523926,1.00000002682209,5.862806908162236e-08,1.0
0.3,1.0,0.25,9,0.8227499723434448,0.7963999509811401,1.0000000143051146,5.5352147895068644e-08,0.9999999403953552
0.3,1.0,0.5,0,0.8187999725341797,0.7967000007629395,1.000000022649765,6.181665498001182e-08,1.0000001192092896
0.3,1.0,0.5,1,0.8190999627113342,0.801099956035614,1.0000000190734863,6.893554828072051e-08,1.0
0.3,1.0,0.5,2,0.8203499913215637,0.7989000082015991,1.0000000232458115,6.790483844112412e-08,1.0
0.3,1.0,0.5,3,0.8183000087738037,0.7961999773979187,1.0000000309944153,7.419760856435505e-08,0.9999999403953552
0.3,1.0,0.5,4,0.820099949836731,0.7972999811172485,1.000000017285347,5.546435589162966e-08,1.0
0.3,1.0,0.5,5,0.8188499808311462,0.7971999645233154,1.0000000244379044,6.369335718756151e-08,1.0000001192092896
0.3,1.0,0.5,6,0.8191499710083008,0.7973999977111816,1.0000000166893006,6.312466762005675e-08,1.0000001192092896
0.3,1.0,0.5,7,0.8192999958992004,0.795699954032898,1.0000000047683715,5.634452008293377e-08,1.0
0.3,1.0,0.5,8,0.819599986076355,0.8000999689102173,1.0000000154972077,6.056254289570111e-08,1.0
0.3,1.0,0.5,9,0.8195499777793884,0.7968999743461609,1.0000000047683715,5.174287417938876e-08,1.0
0.3,1.0,0.75,0,0.8070999979972839,0.79749995470047,1.000000021457672,6.337181978226666e-08,1.0
0.3,1.0,0.75,1,0.8070499897003174,0.7997999787330627,1.0000000137090683,5.8312110765946035e-08,1.0
0.3,1.0,0.75,2,0.8090499639511108,0.7954999804496765,1.0000000149011612,6.158345436981864e-08,0.9999999403953552
0.3,1.0,0.75,3,0.807699978351593,0.8003000020980835,1.0000000220537186,6.72529537230962e-08,1.0
0.3,1.0,0.75,4,0.809749960899353,0.7976999878883362,1.000000017285347,6.380481646817498e-08,1.0
0.3,1.0,0.75,5,0.8082999587059021,0.7991999983787537,1.0000000125169755,6.153728552864072e-08,1.0
0.3,1.0,0.75,6,0.8082999587059021,0.7982999682426453,1.000000021457672,6.392997588058434e-08,1.0
0.3,1.0,0.75,7,0.8066499829292297,0.7971000075340271,1.000000017285347,5.2163429781728345e-08,1.0
0.3,1.0,0.75,8,0.8078999519348145,0.7993999719619751,1.0000000208616258,5.5515575439325436e-08,1.0
0.3,1.0,0.75,9,0.8087999820709229,0.7991999983787537,1.0000000190734863,6.468133910298603e-08,1.0
0.3,1.0,1.0,0,0.8064500093460083,0.796999990940094,1.0000000149011612,6.440336342148277e-08,1.0
0.3,1.0,1.0,1,0.8067499995231628,0.8000999689102173,1.0000000154972077,6.563010029077914e-08,1.0
0.3,1.0,1.0,2,0.8084999918937683,0.7960999608039856,1.000000021457672,6.337181978226666e-08,1.0000001192092896
0.3,1.0,1.0,3,0.8067499995231628,0.799299955368042,1.0000000286102295,7.274697447963883e-08,1.0
0.3,1.0,1.0,4,0.808899998664856,0.7975999712944031,1.0000000041723252,5.855530694489069e-08,0.9999998807907104
0.3,1.0,1.0,5,0.8072499632835388,0.798799991607666,1.00000002682209,6.495265578539182e-08,0.9999999403953552
0.3,1.0,1.0,6,0.8068499565124512,0.7989000082015991,1.000000021457672,6.718160058787045e-08,1.0
0.3,1.0,1.0,7,0.8057000041007996,0.796999990940094,1.0000000202655792,6.091349740524873e-08,1.0
0.3,1.0,1.0,8,0.8072499632835388,0.7993999719619751,1.0000000208616258,7.071382115903301e-08,1.0
0.3,1.0,1.0,9,0.8081499934196472,0.7996000051498413,1.0000000244379044,5.784722131669068e-08,0.9999999403953552
0.5,-0.7,0.0,0,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.0,1,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.0,2,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.0,3,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.0,4,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.0,5,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.0,6,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.0,7,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.0,8,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.0,9,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.25,0,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.25,1,0.10239999741315842,0.09950000047683716,,,
